,id,sentiment,tweet,label_a
921,921,NOT,Video coming soon... — feeling positive,0
922,922,NOT,"@CandiceAiston @sexygirl798 Make that white Evangelicals, please",0
923,923,NOT,I might go to the cinema tomorrow.,0
924,924,NOT,Shout to the cafe workers who give out two potions of food the first time you go up there <br/>-Mclean 2021,0
925,925,NOT,Anyone wanna 6 on ww2 xbox hit me up,0
926,926,NOT,Whats the odd @ZO2_ is gonna have at least a double double? #Lakers,0
927,927,NEG,Working on sketchbooks for art school apps is... stress,1
928,928,NOT,AMCAT Women's basketball team falls to 0-2 after defeat to Ave Maria.,0
929,929,NOT,"@edsbs ""Bama Shirt"" sighting at Northeastern/Vermont hockey",0
930,930,NEG,People are so pathetic,1
931,931,NOT,How am i supposed to lose weight,0
932,932,NOT,"PIAA football quarterfinals, sites, times TBA<br/>1A: Farrell vs. Ridgway<br/>2A: Wilmington vs. Clarion<br/>3A: Sharon vs. Forest Hills",0
933,933,NOT,@77HOUSE85 First 2 games 90% of the student body was in Nashville. Sorry we're a football school and support our football team,0
934,934,NOT,Lakers always let someone go off smh,0
935,935,NEG,HOLY FUCK I JUST FINISHED SEASON 7 OF GAME OF THRONES my head fuccin HURTIN,1
936,936,NEG,which iphone do i get?? pls help i’m the worst decision maker is2g,1
937,937,NOT,I got dreams to chase im tryna get to these goals like was good with it,0
938,938,NOT,@PornDirPod @Sal_Genoa It works as advertised on iPhone.  Thanks guys!,0
939,939,NOT,What's a goodsimple video editor that lets me change video sizes/dimensions. (Free would be nice too),0
940,940,NOT,@XLNB THEY AIN'T EVEN REALLY TIMBS! Dude butt naked in a Burger King crown and Timmy Berlands!!!,0
941,941,NOT,@ThomasTrattner1 @Apple I see I see,0
942,942,NOT,Just setting up my Twitter. #myfirstTweet,0
943,943,NOT,bts marketing team: launches an effort to rebrand bts to behind the scene<br/>namjoon: we're the bulletproof boys its whatev,0
944,944,NOT,finna make me &amp; the girls breakfast,0
945,945,NOT,"@WildSpartanz Just watched the advent calender video, holy shit £50 for a bunch of crap 😂",0
946,946,NOT,"@NFL @xMrMakey @cj_wentz He can have it, Brady will have Super Bowl MVP, just like always when playing against MVP winning QBs.",0
947,947,NOT,"Tonight, Tim Storm defends the NWA World's Heavyweight Championship against @jocephusNWA. Can not wait to see the next step in this story.",0
948,948,NOT,@ikunt_ jung hoseok - jhope - and he’s lead dancer and a rapper (mixtape is coming soon),0
949,949,NOT,🎵I'm a cowboy<br/>I call Uber for a drive<br/>Cuz this vegan <br/>burger needs some more chives🎵,0
950,950,NOT,I'm still a little confused about MI6's presence in Italy throughout all of this #Lupinthe3rd on Toonami,0
951,951,NOT,Trynna  stay on diet with these late night cravings ..😕😡,0
952,952,NOT,@Afbar1114 @TMobile @JohnLegere @ATTCares @VZWSupport Shoulda saved some $$ and got a Pixel,0
953,953,NOT,I want the iPhone x but do I really want to spend a grand on a phone or go to Coachella and edc.....,0
954,954,NOT,@backwards android user,0
955,955,NOT,Early in this first period the Lakers strike first! Credit the goal to the sophomore Molinaro,0
956,956,NOT,BTS GOT A WHOLE VIDEO INSTEAD OF A PIC BC THEY'RE LEGENDS,0
957,957,NEG,So my sister is getting a new iPhone and I’m getting NOTHINGGGG,1
958,958,NOT,Should i️ go to the kylie pop up shop???,0
959,959,NOT,@Tiki4077 Video cameras were in place.  That is how they saw it.,0
960,960,NOT,@blahstin @Boringstein @orenscream this is why i'm starting the dsa techno caucus,0
961,961,NOT,there’s some boys that just dumb but then there’s the sweet ones who get label as dumb because of the dumb ones. 🤦🏻‍♀️,0
962,962,NOT,"Hey rangers, let's get some goals in second period, will you? 😊",0
963,963,NEG,This is fucking terrible basketball,1
964,964,NOT,@meggiemehhh Every turkey I cook has soaked overnight in a brine or been smoked.  Fantastic.,0
965,965,NEG,@Big_daddy_Lang damn I got kicked from the movie and tv show plots,1
966,966,NEG,Disappointed with pnb new album ... he only got one good song on there smh,1
967,967,NOT,This whole scene is Kenya leaving a VM to a invisible person? Can we hear his voice at least?? 😂😂😂 #RHOA,0
968,968,NOT,"me: *to the tune of 'silent night'* SILENT GLOOOCK, MOLLY ROOOCK, <br/>IN MY POP, A 4 OF WOKKK",0
969,969,NOT,"Take me seriously, I demand as I put another Lisa Frank sticker on my iPhone case. <br/><br/>#adulting #90sKid",0
970,970,NOT,Jeru the Damaja - Ya Playin Yaself,0
971,971,NOT,"Brandy's ""Never Say Never"" was the first CD I ever got for myself. I exchanged a CAKE album for Brandy and I DO NOT regret that decision.",0
972,972,NOT,"Clippers have more turnovers (4) than #Cavs do points (0) and yet lead chilly Cleveland, 8-0. Cavs are 0-6 from the field.",0
973,973,NOT,Walleye Hockey at Cincinnati tonight Puck Drops at 7 35pm GO Fish 🐟🏒,0
974,974,NOT,Seton Hall Hockey with former SJV player Max Allen plays Rutgers University on Saturday @ 9:45PM #sjvgraduate,0
975,975,NOT,@_thislineismine That Is good....you have to feel comfortable....there are a lot of lovely folk in #LPFamily love and hugs ❤,0
976,976,NOT,@todd_cantrall @chitoman79 @Xbox 750$ if you build one yourself,0
977,977,NOT,Are all Poop! blue wed good and amd poo who,0
978,978,NOT,"In a Ghanaian home, It’s either you on a meat based diet or a „you on your own diet“",0
979,979,NOT,@DaltStew @JKLsugi For pc or Xbox??? 😯,0
980,980,NOT,Finally saw Wonder Woman. Exceeded all expectations. Best superhero movie I have seen in a very very long time.,0
981,981,NOT,"Four vegetarian burgers, a movie before I put on the hockey for the evening. #Content #LifeisBeautiful",0
982,982,NOT,@CalBand @Cal_IceHockey Cal has a hockey team?,0
983,983,NEG,I dont -need- anything fancy but its kinda annoying that a desktop would have an Intel Iris,1
984,984,NOT,@JulietaaaMur she better stay quiet 😂,0
985,985,NOT,Where Tyion at? Mfs need breakfast,0
986,986,NOT,@trutriciahelfer Still getting caught up again from season 5. Revisiting old seasons before starting my binge.,0
987,987,NOT,riverdale is sooooo good,0
988,988,NEG,it's been almost two months and my dad didn't get my iPhone fixed UUgHHUH,1
989,989,NOT,One thing these camera angles illustrate is how tough the throws NFL QBs have to make are/how hard they're throwing the ball.,0
990,990,NOT,What sets Santiagos apart is how they smother the breakfast burrito inside the foil of a handheld burrito,0
991,991,NOT,"#LeducBudget2018 - FCSS - social development hosted community barbecues, seniors pancake breakfast, and more",0
992,992,NOT,"Had such a nice breakfast with @buenobgood, Maya, and my mom this morning. #techpros",0
993,993,NOT,I remember when i could drink all night then wake up and go workout and make breakfast and do hw &amp; now i can’t even move from my bed till 12,0
994,994,NOT,"Wanna lay in bed, watch a good movie, snuggle &amp; drink hot chocolate 😍❄️☕️",0
995,995,NOT,Spurs with that come back win!,0
996,996,NOT,We’ve made it to the roof basketball scene,0
997,997,NEG,Why is the iPhone keyboard so fucking horrible,1
998,998,NEG,Being on a diet just means I wake up every morning with the fear my boobs got smaller.,1
999,999,NOT,"@zerojustice315 D: this is like when i asked for movie recs. ""just watch no country for old men again""",0
1000,1000,NOT,@EAStarWars That’s awesome news. Thank you @EAStarWars 😃🎮 @Xbox,0
1001,1001,NOT,Well my old phone bite the dust. Just got me a new Galaxy s8 tho!,0
1002,1002,NOT,I️ high key want the iPhone X it’s so pretty omfg,0
1003,1003,NOT,@KhocolateKhaos That's her best album tbh.,0
1004,1004,NOT,“Por Favor music video”<br/>“All Night music video” <br/>“In your phone music video” <br/><br/>I’M NOT READY FOR ALL THESE VIDEOS,0
1005,1005,NOT,This scene with Tompkins is when I looked at the clock. This season is really sticking to the book. Not sure why. #SaWChip,0
1006,1006,NOT,anyone want vikings ml @ 1.7 or wanna give me 2.1 odds trine do MUT XBOX only 150k max,0
1007,1007,NOT,Dinner was 😋 Tonight...,0
1008,1008,NOT,@EmssikLa strawberry lemonaid or sour patch kids,0
1009,1009,NOT,@somirebus you too,0
1010,1010,NOT,@sacha_babez It was just a movie Lyons,0
1011,1011,NOT,@HUNUS_ELRIS I LOVE YOU SWEET CUTE BABY,0
1012,1012,NOT,Daniel Caesar’s album on replay,0
1013,1013,NOT,I’m ready for this man to go to New York 😒,0
1014,1014,NOT,I want to be a movie critic,0
1015,1015,NOT,@CheckersHockey @Jason_Shaya Can we just name Ned #1 goalie,0
1016,1016,NOT,FOX Producers Not a controversial decision has been hospitalized and Winter Olympics. They're also a torcida do,0
1017,1017,NOT,From 10-50 rts and I’ll stream 2K17 (or 18) on PlayStation,0
1018,1018,NOT,Reggae Music is universal love,0
1019,1019,NEG,lakers arent gonna attract shit with all these Ls,1
1020,1020,NOT,Greetings ...?  My Random tweeeet  is ... :  Android can suck Apple's leaf ?  - @AJRUMORE,0
1021,1021,NEG,you wouldn’t know or understand because you never felt it or had it happen to you physically so until then hush your mouth thinking you know,1
1022,1022,NOT,singer<br/>is chair and mole<br/><br/>girl<br/>with long hair<br/><br/>girl<br/>with wine glass<br/><br/>WAS IST DAS DENN,0
1023,1023,NOT,Watched #JusticeLeague a second time. Still the movie that I fell in love with the first time. @justiceleaguewb,0
1024,1024,NOT,Wanted to spend today playing FIFA but Xbox controller decided it today would be it's last day. Blessing in disguise I guess,0
1025,1025,NOT,I need FOOD,0
1026,1026,NOT,@IvankaTrumpHQ Centerpiece actually looks like the bird after dinner. And why you eating at the counter.,0
1027,1027,NOT,@ChuckNyce116 This is great marketing for @Xbox<br/><br/>Cc: @XboxP3,0
1028,1028,NOT,"Whenever I open an iPhone and find hair growing in it, I'm supposed to call Apple so a man in a black van can come and take it away",0
1029,1029,NEG,LeBron gotta ball like the 2015 finals just for the Cavs to be competitive smh sad!,1
1030,1030,NOT,I identify most with Lorelai Gilmore and I desperately need Lauren Graham to play adult me if my life ever becomes a movie,0
1031,1031,NEG,smh what a shame,1
1032,1032,NOT,They really got a scoreboard for the #SurvivorSeries,0
1033,1033,NOT,imiss the mutuals i had when i unstanned rd and joined the hp fandom,0
1034,1034,NOT,MARK TUAN IS GAINING WEIGHT<br/><br/>I REPEAT<br/><br/>MARK TUAN IS GAINING WEIGHT,0
1035,1035,NOT,Booker keeping #lakers at bay with  a fadeaway jumper. #suns up 112-103,0
1036,1036,NOT,@RebelForceRadio I want to wear #StarWars socks from @stance when I see #TheLastJedi,0
1037,1037,NOT,"7/8 wins #BrunoMarsxAMAs <br/>Basically won 8/8 to mee , he earned Artist &amp; Video &amp; Album of year 😭😭😭💚💚💚 so happy for him !",0
1038,1038,NOT,@Leslielg5h Show me some screenshots of 5H’s album today ☺️,0
1039,1039,NOT,@sandyeggogrrrl @drjasonfung a fat fast at 4K calories of oil? I don’t think so.,0
1040,1040,NOT,Baby's first words: Google Gaga<br/>Father (Bing Employee): well fuck this kid,0
1041,1041,NOT,How am i supposed to change up my diet if my friends always asking me if i wanna go out to eat 😩,0
1042,1042,NOT,@VexyTheGoat Realtalk I will pay cash money to cuddle in boxers and a hoodie on a misty afternoon,0
1043,1043,NOT,Rutgers University Football with former SJV player Micah Clark vs Indiana on Saturday @ 12:00PM #sjvgraduate,0
1044,1044,NOT,Centre ice turnover and a long wrister and its 1-0 Rangers.,0
1045,1045,NEG,playing xbox all fucking day cuz you cool af right,1
1046,1046,NOT,No Dope On Sundays album the second best album of the year behind 4:44,0
1047,1047,NOT,A FESTIVUS FOR THE REST-OF-US!,0
1048,1048,NOT,So do you pop your collar when you tell people you’re in a Twitter gang?,0
1049,1049,NOT,@blakejp U can do it. Also play 1.5 then 2.5 the other games aren’t the PlayStation ones,0
1050,1050,NOT,"#Adirindhi #Mersal is The 1st Non-Rajini/Shankar Movie From South To Cross 10 Cr Gross Mark in 4 South Indian States [TN, KER , KAR , AP/TG]",0
1051,1051,NOT,@SpiritualState_ I’m telling you that iPhone camera settings be live,0
1052,1052,NEG,@jtimberlake @Pharrell @NERDarmy @TanzSoir @rihanna She bad,1
1053,1053,NOT,@_law18 @NMercad Means he’s got a great team around him. Doesn’t mean he’s a better goalie. Or even an above average one.,0
1054,1054,NOT,yum root beer float~,0
1055,1055,NOT,Helm and Daley both playing....goalie matchup - Jimmy Howard vs. Robin Lehner,0
1056,1056,NOT,@lovmilfs in hp not your uni (I assume),0
1057,1057,NOT,@laykiko happy birthday my sweet chicken cutlet!! I love you !! Hope your day is amazing ❤️,0
1058,1058,NOT,Big night for the sprint car boys: @CBellRacing w the Championship and @ChaseBriscoe5 with the race win at Homestead.,0
1059,1059,NOT,Ordered my Texan food tonight because I've just been eating noodles for the past few days.,0
1060,1060,NOT,It's a hockey night in Pittsburgh #GoDukes @DuqHockey,0
1061,1061,NOT,@INTLWORLDrp do you have free food?,0
1062,1062,NOT,Hey @ZO2_ please do something and help @kylekuzma <br/>Another L @Lakers 😈😈😈😈😈😈,0
1063,1063,NOT,The Lakers are stacked this year,0
1064,1064,NOT,@Niamah_ Praying For You Ni 😘🙏🏾❤️,0
1065,1065,NOT,"That sweet little angel, went and got her tangled, in the arms of a cowboy like me",0
1066,1066,NOT,out of interest: plz RT if Johnny Depp's presence in a film now actively discourages you from seeing it,0
1067,1067,NOT,if my life had theme music playing it would be 80s vapor j-pop,0
1068,1068,NOT,@BR_NBA Pelicans trading Boogie for Cavs 1st round pick anyway. These games don't matter. #BigFacts,0
1069,1069,NOT,I Kami is a spaghetti strap T-shirt it’s for wearing underneath the shirts,0
1070,1070,NOT,That’s really sweet of her.,0
1071,1071,NOT,"@sashaalsberg Braveheart, Guardian’s of the Galaxy, Thor, Young Victoria.",0
1072,1072,NOT,@jrs25_SD And yet I still want an iPhone X lol,0
1073,1073,NOT,"To ensure the new ""Let's Slide"" video is the best it could be, I've decided to push the release back a lil. Thank you all for the love 💯",0
1074,1074,NEG,Can't make up my mind,1
1075,1075,NOT,Someone pmu to a ww2 6 xbox,0
1076,1076,NOT,@jack_brickell iPhone X got you through,0
1077,1077,NOT,People do realize that the xbox one and PS4 are basically the same thing right? they just use different UIs.,0
1078,1078,NOT,Maybe im gonna start getting into cooking. Like some fancy cooking.,0
1079,1079,NOT,Need help with your #websites #Socialmarketing #Apps or digital communication? See @design_acuity #Wales #Shropshire #Powys #Telford,0
1080,1080,NOT,"My mind, I thinking, NFL teams aren going to be interested in a guy with only 10 college starts at quarterback. Do not do ...",0
1081,1081,NOT,"Love the ""Let's Go Sioux"" chants. <br/><br/>Remember kids, we're paying for Denver's championship celebrations 😜",0
1082,1082,NOT,@chad_reuter @Dameshek Hey Chad- I don't know if you heard but I got jobbed out of another Pie Off championship.,0
